user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental
Desktop,macOS,Edge,"84.550498,-175.477346","6.349962,95.002618",0.0,0.0,1.0
Mobile,Linux,Edge,"67.453975,-154.837686","-45.219083,-36.410014",0.0,0.0,0.0
Mobile,macOS,Edge,"5.060857,-30.721126","-77.3979,41.263389",0.0,0.0,0.0
Desktop,macOS,Edge,"75.578692,-34.145338","53.879631,126.662674",1.0,0.0,0.0
Tablet,macOS,Safari,"17.287681,69.076322","6.543242,95.69001",,0.0,0.0
Mobile,Android,Edge,,"-63.016846,87.628669",0.0,0.0,0.0
Mobile,Windows,Edge,"3.23853,33.84311","-89.182976,-109.855693",0.0,0.0,0.0
,macOS,Opera,"-76.36607,-159.998987","24.234765,-64.605596",0.0,0.0,0.0
Mobile,Windows,Safari,"-58.042019,133.020243","-16.090285,117.384073",0.0,0.0,0.0
Desktop,iOS,Firefox,"-25.835208,-23.748282","12.797354,-36.372841",,,0.0
Tablet,Windows,Safari,"-19.770069,77.173247","-6.162682,125.435159",0.0,0.0,0.0
Desktop,iOS,Chrome,,"-2.593534,135.125791",,0.0,0.0
Tablet,Android,Edge,"-21.928519,82.020793",,0.0,0.0,0.0
Desktop,,Firefox,"74.694246,-161.704237","-23.574505,32.867239",1.0,0.0,0.0
Desktop,iOS,,"55.889302,-156.175144","13.591898,25.671386",0.0,0.0,0.0
Tablet,Linux,Firefox,"-30.481089,-171.97145",,0.0,0.0,
Mobile,Android,Safari,"74.077506,74.444038","73.867132,-83.536818",0.0,1.0,0.0
Mobile,macOS,Chrome,"-23.555658,-44.11563",,0.0,0.0,0.0
Desktop,Android,Edge,"25.171715,-147.72661","-30.19426,-90.366259",0.0,0.0,0.0
Desktop,Linux,Edge,"-63.891246,125.000716","30.549436,74.740624",0.0,0.0,0.0
Desktop,iOS,Chrome,"-53.583644,81.599903","-40.187534,174.100715",0.0,0.0,0.0
Mobile,Android,Safari,"-49.355477,-148.267326","-38.839352,118.221673",0.0,0.0,1.0
Tablet,Linux,Chrome,"72.005825,144.602202","-37.332155,-31.250539",0.0,0.0,0.0
Mobile,macOS,Safari,,"29.649347,20.759984",1.0,,0.0
Desktop,iOS,Firefox,"9.496786,-33.074126","1.116349,105.918898",,1.0,0.0
Mobile,Android,Safari,"46.291431,91.641854","37.38975,149.100057",0.0,0.0,0.0
Mobile,Android,Chrome,"57.41633,8.253389","-48.447525,-174.125438",0.0,0.0,0.0
Mobile,iOS,Chrome,"54.241535,-123.941305","89.974525,-77.970748",0.0,0.0,0.0
Tablet,Android,,"-84.575749,53.299097","-82.269587,-90.954398",0.0,0.0,0.0
Desktop,iOS,,"-71.014317,18.241168",,0.0,,0.0
Mobile,Linux,Opera,"39.802492,-33.449247","-52.792456,-112.959811",0.0,1.0,
Mobile,iOS,Chrome,"-82.102912,139.367304","-10.018388,-175.137897",0.0,0.0,0.0
Desktop,macOS,Opera,,"-89.571805,42.065683",0.0,0.0,0.0
,iOS,Chrome,"-80.526494,84.657419","-31.448608,-171.39039",0.0,0.0,0.0
Mobile,Android,Chrome,,"-7.234588,156.800317",0.0,0.0,1.0
,iOS,Firefox,"70.809283,137.908304","-44.11529,-89.617193",0.0,0.0,0.0
Mobile,iOS,Opera,"1.873752,20.768701","-5.76275,-126.554104",,0.0,
Desktop,iOS,Firefox,"21.549145,142.541424","24.829079,122.132048",0.0,0.0,0.0
Mobile,macOS,Opera,"60.868876,101.872284","-54.985415,57.143933",0.0,0.0,0.0
Tablet,macOS,,"31.630357,42.61814",,0.0,0.0,0.0
Mobile,Android,Edge,"76.044034,-110.648093","9.519049,-125.174189",0.0,0.0,0.0
Tablet,Android,Opera,"-55.309499,173.68903","28.650894,84.532975",0.0,0.0,0.0
Desktop,iOS,Firefox,"9.568626,-5.985312","45.776504,156.362054",0.0,0.0,0.0
Mobile,Windows,Firefox,"63.107167,125.916452","20.74931,-12.199607",0.0,1.0,1.0
Tablet,,Safari,"-58.212357,-117.51397","0.459172,-64.244853",,0.0,0.0
,iOS,Chrome,"53.147658,102.827676","-79.692124,78.287749",0.0,0.0,0.0
Mobile,Linux,Edge,"-49.466396,122.943649",,0.0,0.0,0.0
Mobile,macOS,Chrome,"-3.590797,-10.803919","-29.857131,155.183229",0.0,0.0,0.0
Desktop,Android,Firefox,"87.424847,6.917255","-3.035889,-102.535675",0.0,,0.0
Desktop,Windows,Edge,"-65.331832,-79.143905","71.468827,25.808696",,0.0,0.0
Mobile,Android,Opera,"-29.937219,165.048098","-23.433675,77.659912",,0.0,0.0
Desktop,macOS,Firefox,,"-10.598113,82.792305",0.0,0.0,0.0
Desktop,iOS,Firefox,"44.934399,-81.325329","-50.692216,-125.934327",1.0,0.0,
Desktop,macOS,Firefox,"36.29557,-105.293665","-7.03132,-64.945057",0.0,0.0,0.0
Desktop,Windows,Firefox,"-46.346854,175.079497","18.927526,103.965399",0.0,1.0,
Mobile,iOS,Edge,"-23.590006,82.687002","72.270781,93.789988",0.0,0.0,0.0
Mobile,iOS,,"61.211357,-55.133166","-28.485125,81.851679",0.0,0.0,0.0
Tablet,Windows,,"-25.70949,98.311846","5.379516,146.189025",0.0,0.0,0.0
Desktop,Android,,"19.260242,-49.76931","37.238568,-125.91456",0.0,0.0,0.0
Mobile,iOS,,"44.921891,130.933802","-75.942802,15.781712",0.0,1.0,0.0
Tablet,Android,Firefox,"-47.693109,-171.231792",,0.0,0.0,0.0
Desktop,Linux,Chrome,"-40.653528,62.81627","53.577767,-44.847909",0.0,0.0,0.0
Tablet,Windows,Opera,"74.745405,130.703174","-74.517324,-85.584081",0.0,0.0,0.0
,Linux,Safari,"-50.009292,137.16006","31.839115,53.258031",0.0,0.0,0.0
Mobile,iOS,Edge,"55.93171,84.384342","-42.756377,-57.165924",,1.0,0.0
Tablet,Windows,,"33.880838,110.553297","-81.031532,163.174973",0.0,0.0,0.0
Mobile,iOS,Edge,"65.111312,114.880127","-31.11176,154.587743",,0.0,0.0
,Windows,Chrome,"-68.067298,79.975717","56.498462,-59.335044",0.0,0.0,0.0
Desktop,Android,Opera,"61.43476,-113.145838","34.946572,-9.494866",0.0,0.0,0.0
Desktop,macOS,Firefox,"-51.516442,102.951711","85.797206,49.855467",,0.0,0.0
Tablet,macOS,Safari,,"3.433379,49.66917",0.0,0.0,0.0
Tablet,Windows,Edge,"-22.11133,-103.3803","-50.355053,-69.699639",0.0,0.0,
Tablet,Linux,Safari,,"38.285226,-149.861253",0.0,0.0,0.0
Mobile,Windows,Firefox,"-44.902961,-141.808618","-35.533874,43.044084",0.0,0.0,0.0
Tablet,Android,Chrome,"-22.930166,-30.488967",,0.0,0.0,0.0
Desktop,Linux,Opera,"-88.723416,139.374776",,0.0,0.0,0.0
Mobile,Windows,Firefox,,"54.853958,21.214019",0.0,0.0,0.0
Desktop,Windows,Safari,"55.044586,83.925333","-7.477439,-99.5315",0.0,0.0,
Desktop,iOS,,"24.213725,165.704133","81.167456,35.352659",0.0,0.0,0.0
Tablet,Android,Safari,"38.111385,46.888232","31.564499,-129.211996",0.0,0.0,0.0
Tablet,Android,Chrome,"51.988516,-91.344123","-12.446815,167.278612",,0.0,0.0
Tablet,macOS,Safari,"84.086196,-173.101688","46.380519,137.813133",0.0,0.0,
Desktop,iOS,Chrome,"26.712895,-152.246088","-18.741612,-156.069582",0.0,0.0,0.0
Mobile,Linux,Safari,"63.595062,168.350443","-26.733763,-44.642005",0.0,1.0,1.0
Tablet,macOS,Edge,"-16.450069,128.579291","-35.797828,9.614046",0.0,0.0,0.0
Tablet,Android,Edge,,"-55.416401,157.561646",0.0,0.0,0.0
Mobile,Windows,Firefox,"-40.203109,-71.336893",,0.0,0.0,0.0
Desktop,iOS,Firefox,"23.520247,106.613294","27.267217,0.410236",0.0,0.0,1.0
Desktop,,Opera,"-53.061021,-148.245745",,0.0,0.0,0.0
Mobile,Android,Safari,"-50.102668,-73.246384","-48.4085,44.864183",0.0,0.0,0.0
,iOS,Safari,"-39.633361,-100.817832","-29.635939,117.398819",0.0,0.0,0.0
Mobile,,Chrome,"-6.119963,128.153824","21.659587,119.733541",0.0,0.0,0.0
,,Firefox,"-71.93727,130.33081","-27.411816,-175.980103",0.0,0.0,0.0
Mobile,iOS,Edge,"-0.538482,57.768482","-50.102017,113.189468",0.0,0.0,0.0
Desktop,Android,Chrome,"56.766082,-70.442304","-32.963972,-64.920894",0.0,1.0,0.0
Desktop,Android,Edge,"81.762229,-149.854944","-9.064546,-81.117718",0.0,0.0,0.0
Desktop,iOS,Chrome,"4.97996,-88.270787","55.277925,-64.183891",0.0,0.0,0.0
Desktop,Windows,Firefox,"-16.569666,-18.408914","18.711816,-17.630701",0.0,0.0,0.0
Mobile,Linux,Safari,"74.61211,-21.030651","-38.275755,-84.488269",0.0,0.0,1.0
Mobile,iOS,,"35.630617,162.634742","0.340935,-104.095701",0.0,0.0,0.0
Tablet,,Firefox,"-0.984135,-33.008426","-27.785093,-165.823616",0.0,0.0,0.0
Mobile,,Edge,"85.13432,117.963488","52.254514,-164.289482",0.0,0.0,0.0
Tablet,macOS,Opera,"79.159123,-36.998918","67.009071,-162.942474",0.0,0.0,0.0
Mobile,,,"35.33839,-90.140193","62.671255,51.898908",0.0,0.0,0.0
Mobile,Android,Firefox,,"1.070966,-127.816598",0.0,0.0,1.0
,Windows,Chrome,"-41.784038,-142.224333","-43.77938,68.449034",0.0,0.0,
Mobile,iOS,Safari,"-53.867746,47.819567","2.187065,5.16458",0.0,0.0,0.0
Desktop,Linux,Edge,"-41.007008,49.899901","-66.017868,-8.964767",0.0,1.0,0.0
Mobile,Linux,Opera,"-26.966034,150.060759","16.249018,-135.969691",,0.0,0.0
Tablet,iOS,Safari,"-8.532417,-0.856097",,0.0,0.0,
Desktop,iOS,Firefox,"-27.348307,-153.706378","-32.856288,22.819294",0.0,0.0,0.0
Mobile,macOS,Safari,"-1.145479,98.771203","10.613708,-141.612492",0.0,0.0,
Mobile,iOS,Opera,,"-11.126902,-105.20556",0.0,0.0,0.0
Tablet,macOS,Edge,"53.531555,-83.857878","-30.02045,159.793023",0.0,1.0,0.0
Desktop,iOS,Chrome,"58.107093,-56.875115","9.238231,-155.914554",0.0,,0.0
Desktop,,Chrome,"-69.402017,40.326919",,0.0,0.0,0.0
Desktop,iOS,Safari,"70.90279,-114.628026","-59.814688,65.851148",0.0,0.0,0.0
Desktop,iOS,Chrome,"-86.075099,138.183023","58.366581,123.862276",,0.0,
Tablet,,Opera,"35.609331,111.130623","37.354919,147.552084",,0.0,0.0
Mobile,Android,Edge,"-79.229197,140.563898","-84.223886,-156.899348",0.0,0.0,0.0
Mobile,Android,Chrome,"-14.551914,143.14218","-65.78281,-164.407125",0.0,1.0,0.0
Desktop,macOS,Chrome,"-78.313551,138.530777","-68.409387,114.102236",0.0,0.0,0.0
Tablet,Windows,Firefox,"31.207777,19.536662","71.362336,-59.04584",0.0,0.0,1.0
Mobile,Linux,Chrome,,"82.293157,-29.361134",0.0,0.0,0.0
Desktop,iOS,Chrome,"17.599351,81.464012","-59.043644,65.268669",0.0,0.0,0.0
Desktop,Linux,Opera,"39.009026,-20.255644","-14.343205,-173.003712",,,
Tablet,Windows,Chrome,"-53.157381,150.828595","83.944062,35.243489",0.0,0.0,0.0
Tablet,Linux,Firefox,"76.606126,-103.704732",,0.0,0.0,0.0
,Windows,Firefox,"23.517597,-106.966607","60.030831,-49.440493",0.0,0.0,
,Windows,,"65.020412,-144.643206","-82.471061,-99.942925",0.0,1.0,
Tablet,Windows,Chrome,"88.235528,39.910289","-26.724999,165.691245",0.0,0.0,0.0
Desktop,Windows,Safari,,"69.96058,-172.249846",0.0,0.0,0.0
Mobile,Windows,Safari,"33.202475,71.036044","87.700975,-87.436928",,1.0,0.0
Desktop,iOS,Opera,"-40.494184,-58.753312",,0.0,1.0,0.0
Desktop,Linux,Safari,"74.595122,48.584873","-50.342901,1.955714",0.0,0.0,0.0
Mobile,Android,Opera,"-86.948255,-62.133476","36.650149,-55.656429",,0.0,0.0
Tablet,Android,Opera,"17.737781,-126.717652",,0.0,0.0,0.0
Tablet,iOS,Firefox,"-72.307602,-158.621448","-67.938292,78.683804",0.0,0.0,0.0
Desktop,macOS,,,"-66.25615,-57.324431",,0.0,0.0
Desktop,Windows,Opera,"-22.737842,-158.385466","57.520927,-58.912993",0.0,0.0,0.0
Mobile,Linux,Chrome,"42.843388,96.032443",,0.0,,0.0
Tablet,Windows,Firefox,"59.2984,54.598805","-34.236647,176.084454",0.0,0.0,0.0
Mobile,Windows,Chrome,"49.191943,27.801508","-10.5294,86.744157",0.0,0.0,0.0
Desktop,Android,Chrome,"-1.505329,-86.467485","17.90152,-107.10517",0.0,0.0,0.0
Desktop,,Safari,"-80.392045,-74.944092","0.05628,-152.129259",0.0,0.0,
Mobile,,Chrome,"33.052718,153.660571","37.574144,6.818948",1.0,1.0,0.0
Mobile,Linux,Opera,"-43.881529,61.145693",,0.0,0.0,0.0
Tablet,Android,Chrome,"-3.915964,45.91743","54.821107,84.178685",0.0,0.0,
Mobile,iOS,Chrome,"-89.708068,-135.844878","-30.769719,80.340589",,0.0,0.0
Tablet,Android,Safari,,"13.987627,15.79662",0.0,0.0,0.0
,Android,,"-82.705022,25.068191","26.773731,46.831953",0.0,0.0,0.0
Mobile,Windows,Opera,"77.155077,54.74517","53.846198,174.954448",,0.0,
Mobile,macOS,Opera,"-2.807258,-41.042959","40.729938,-20.961827",,0.0,
Tablet,iOS,,"22.355133,-7.061346","-6.899759,-169.459364",0.0,0.0,0.0
Mobile,,Opera,"36.97415,42.398849","-61.216907,-97.85911",0.0,0.0,0.0
Tablet,iOS,Opera,"12.133562,164.451736","88.258623,94.715533",0.0,0.0,
Tablet,Windows,Safari,"60.424547,39.188859","-64.5219,-0.586092",0.0,0.0,0.0
Desktop,Android,Firefox,"6.957041,80.619749",,1.0,0.0,0.0
Tablet,Windows,Firefox,"54.704797,-73.714649","18.824321,35.653627",0.0,0.0,0.0
Desktop,Linux,Edge,"30.050493,-131.344401","66.924989,-120.751061",0.0,0.0,0.0
,macOS,Firefox,"-12.518762,157.837147","-0.467679,35.579633",0.0,,0.0
Tablet,macOS,Chrome,"-31.266116,-124.475397","77.484514,5.912401",0.0,0.0,
Tablet,,Opera,"-63.693746,-38.257715","-28.68085,-74.830067",0.0,1.0,0.0
Mobile,Android,Firefox,"-49.468263,-26.308511","-51.10216,166.452376",0.0,0.0,
Mobile,iOS,Safari,,"18.528898,-70.731617",0.0,,0.0
Mobile,Linux,Edge,"-70.170024,96.62697","44.12041,-75.861031",0.0,0.0,
Tablet,,Chrome,"-71.373549,-43.403662",,0.0,,0.0
Mobile,macOS,Firefox,"89.378653,-155.276014","62.382657,164.358714",0.0,0.0,0.0
Mobile,Android,Opera,"-85.881414,-59.88648","65.835961,-118.39906",0.0,,
Desktop,iOS,Safari,"81.201749,-172.786178","58.548846,-55.077462",0.0,0.0,0.0
Desktop,macOS,Firefox,"-49.911928,37.138461","78.530704,-72.331957",,0.0,0.0
Tablet,Android,Opera,,"-73.907858,127.051373",0.0,1.0,0.0
Mobile,iOS,,"-80.559953,21.297364","-69.003625,14.91663",0.0,0.0,0.0
Mobile,Windows,,"11.140904,74.330574","-22.329379,92.46752",,0.0,
,Android,Edge,"-66.286596,-0.053391","44.801918,99.409501",0.0,0.0,0.0
Tablet,Linux,Opera,"18.17085,-99.944691","-78.609216,129.015123",0.0,0.0,0.0
Mobile,Android,Edge,"8.521681,74.965803","-6.060643,-101.093691",0.0,0.0,0.0
Tablet,Android,Edge,"88.351313,34.712174","-36.198753,144.987233",0.0,1.0,0.0
,Android,Safari,"65.014343,120.12219","-88.921235,108.619959",0.0,0.0,
Mobile,iOS,Opera,"79.248042,80.300015",,0.0,1.0,0.0
,iOS,Safari,"-51.641926,-72.687194","57.960454,-122.007622",0.0,0.0,1.0
,Windows,Edge,"51.243293,7.496189",,,0.0,0.0
Desktop,Windows,Chrome,"-44.764444,56.401322","26.3165,-125.948769",0.0,0.0,0.0
,iOS,Chrome,"73.176462,-51.231651","2.244158,-41.223004",0.0,0.0,1.0
Tablet,iOS,Firefox,"17.324076,29.340191","-76.273535,2.787222",0.0,0.0,0.0
Mobile,macOS,,"-67.144559,-147.511804","15.324585,-101.818059",0.0,0.0,0.0
Desktop,Android,Opera,"70.096819,156.073281",,0.0,,0.0
,Android,Chrome,"72.763522,-37.204274","9.179133,-70.779523",0.0,0.0,0.0
Desktop,Linux,Edge,"-38.228383,159.18202",,0.0,,
Mobile,iOS,Chrome,"68.904426,115.134243","30.591765,-126.403707",0.0,0.0,0.0
Tablet,iOS,,"-29.8467,49.94734","69.535084,-45.779944",0.0,0.0,0.0
Mobile,Windows,Firefox,"45.07565,27.415547",,0.0,1.0,0.0
Tablet,Windows,Firefox,,"-53.047081,149.124955",0.0,0.0,1.0
Desktop,Android,Safari,"48.029037,-93.61848","-5.779975,-38.223828",0.0,,0.0
Desktop,Android,Firefox,"-19.678551,101.226392","-59.225804,108.965323",0.0,0.0,0.0
Desktop,iOS,Edge,"-42.939449,149.613828","81.510401,133.053341",0.0,0.0,0.0
Mobile,Android,Opera,"61.000789,142.364234","-60.930547,90.581574",,0.0,0.0
Mobile,iOS,Firefox,"-36.486015,-142.157876","-53.250508,-166.019618",0.0,0.0,0.0
Desktop,Linux,,"-71.893687,20.126714","-2.795091,61.337021",0.0,0.0,0.0
Desktop,Linux,Edge,"-34.993721,-85.132194","-67.628239,37.986824",0.0,0.0,
Tablet,macOS,Firefox,"-49.967029,22.35514","61.85619,-104.756239",,0.0,0.0
Tablet,Windows,Edge,"8.657142,-27.967435","-12.997912,-0.431738",0.0,0.0,0.0
Mobile,macOS,Firefox,"-65.080794,154.36613","59.618115,97.695581",1.0,0.0,0.0
Tablet,Linux,Edge,"-12.971527,-135.488774","48.478975,64.453802",0.0,0.0,0.0
Mobile,Android,Firefox,,"21.202046,3.199509",0.0,0.0,0.0
Mobile,,Opera,"-36.517278,46.833668","-23.468643,4.761941",0.0,0.0,0.0
Tablet,Windows,Safari,"84.768421,-82.055637","63.669555,25.411873",,0.0,0.0
Tablet,macOS,Safari,"52.164769,148.099082","87.409054,-128.688053",0.0,1.0,0.0
Tablet,Windows,Chrome,"-19.516936,-88.821506","-10.592135,-107.899025",0.0,0.0,0.0
Desktop,Linux,Safari,"-1.607958,142.816355",,,0.0,0.0
Desktop,Android,Edge,,"58.459402,-168.581118",0.0,0.0,0.0
Tablet,macOS,,"46.367147,36.406954","81.606524,133.873913",,0.0,0.0
Desktop,Android,Safari,"-0.478911,19.300753","72.894557,-44.359419",0.0,0.0,0.0
Mobile,macOS,Edge,"21.461698,65.547056",,0.0,0.0,0.0
Desktop,,Opera,"-25.886594,6.254837","-18.570167,-134.587387",0.0,0.0,0.0
Desktop,Windows,Edge,"-40.757362,174.236419","65.391454,29.206721",0.0,,0.0
Desktop,iOS,Opera,"-56.288148,-125.763399","-65.523277,136.463608",,0.0,0.0
Mobile,Windows,Opera,"-41.61199,151.21953","-75.533686,153.701034",0.0,0.0,0.0
Mobile,,Opera,"28.59409,-15.866091",,0.0,0.0,0.0
Tablet,Android,Firefox,"76.571173,144.052989","26.155245,101.772526",0.0,0.0,0.0
Desktop,Linux,Chrome,"-17.713349,22.910747",,0.0,1.0,0.0
Desktop,macOS,Edge,"72.967317,-65.016482","-40.607839,160.36942",0.0,1.0,1.0
Mobile,Windows,Firefox,"-16.643298,105.485254","-10.571357,123.189677",0.0,0.0,
Desktop,macOS,,"35.754992,-162.485859","40.15005,56.208581",0.0,0.0,0.0
Mobile,Linux,Firefox,"-68.872241,124.654996","84.709673,23.561852",0.0,0.0,0.0
,iOS,Edge,"-84.647027,151.174514","41.943138,125.881067",0.0,0.0,0.0
,Android,Opera,"-41.084505,35.416506","-81.724043,178.670858",0.0,0.0,0.0
Mobile,macOS,Firefox,"11.624559,-37.348648","-42.80862,72.906043",0.0,0.0,0.0
Mobile,iOS,Chrome,"-84.341354,-110.710346","81.650921,94.729263",0.0,0.0,0.0
Mobile,Windows,Chrome,"20.695227,-19.305802","-48.668887,-49.567",0.0,0.0,0.0
Desktop,macOS,Chrome,"-15.509332,-144.826956","-15.447779,31.085098",1.0,0.0,0.0
Tablet,,Firefox,"-27.517063,9.514999","18.530591,103.644264",0.0,0.0,0.0
Mobile,Windows,Chrome,"-76.015308,-155.989529","64.741178,-147.766432",0.0,0.0,0.0
Tablet,,,,"-40.831804,-56.281611",0.0,1.0,0.0
Mobile,iOS,Chrome,"-43.624529,-62.724115","-87.594359,-29.66956",0.0,0.0,
,macOS,,,"-25.416242,9.140461",0.0,0.0,0.0
Desktop,iOS,,,"-71.967332,-30.962599",0.0,,0.0
Desktop,Android,Edge,"59.45878,170.580421","17.534873,109.373497",0.0,0.0,0.0
Tablet,iOS,Firefox,,"47.961438,-34.251635",0.0,0.0,0.0
Tablet,iOS,Firefox,"-3.655374,-85.057904","-19.884136,-166.510062",0.0,0.0,0.0
,Windows,Safari,"32.721335,-13.481864","-75.123967,134.066317",0.0,0.0,0.0
Tablet,iOS,Edge,"-41.730761,-141.397328","55.057508,-172.408613",1.0,,0.0
Tablet,Linux,Firefox,"66.051794,136.320409","68.882141,40.996534",0.0,0.0,0.0
Tablet,iOS,Safari,"-76.506884,58.822333","54.345442,0.90962",0.0,0.0,0.0
Mobile,Android,,,"-62.887252,-51.51942",,0.0,0.0
Tablet,iOS,Safari,"73.371095,-86.322712","-8.994766,91.408371",0.0,0.0,
,Windows,Opera,"-27.372738,106.246785","56.284667,86.923054",0.0,0.0,0.0
,Android,Chrome,,"-4.203461,58.932521",0.0,1.0,0.0
Desktop,Windows,Chrome,"62.738654,151.410772","-36.807339,175.608616",0.0,0.0,0.0
Desktop,,Firefox,"-8.524145,-165.797423","-59.722967,80.496923",0.0,,0.0
Tablet,,Safari,"1.699196,86.285685","-62.112497,-78.888189",0.0,0.0,0.0
Desktop,Windows,Opera,"-50.393566,-144.205085","44.788646,82.481656",0.0,0.0,0.0
Mobile,Linux,Chrome,"-38.661364,-175.82872","-67.588231,64.275387",,0.0,0.0
Mobile,Windows,Firefox,"38.784911,-127.415388","-53.308971,170.26617",0.0,0.0,0.0
Tablet,macOS,Firefox,"40.256824,-95.562723","18.549312,-178.747407",0.0,0.0,0.0
Mobile,,Safari,"88.57118,11.446338","-52.478181,-97.342021",0.0,0.0,0.0
Mobile,macOS,Edge,"-82.559006,98.164396",,0.0,0.0,0.0
Desktop,Linux,,"-16.183756,38.635664","-52.99079,-31.394852",0.0,0.0,0.0
,,Opera,"81.21838,6.217118","-58.801506,60.084882",0.0,0.0,0.0
Desktop,Windows,Opera,"54.787746,-70.994586","12.367199,46.331312",0.0,0.0,0.0
Desktop,Windows,,"38.613788,-144.243718","84.133503,-36.2513",0.0,,1.0
Mobile,Windows,,"70.80283,-108.090933",,0.0,0.0,0.0
Mobile,iOS,Safari,"-35.652684,164.956277","-79.546488,111.725774",0.0,0.0,0.0
,Android,Firefox,"-62.061553,-88.412487","-60.808211,59.322684",0.0,,0.0
Tablet,macOS,Safari,"14.432274,173.04984","-4.716676,122.049203",0.0,0.0,0.0
Mobile,Linux,Edge,"34.455505,-138.891573","41.596398,-117.959077",0.0,1.0,
Desktop,Windows,Edge,"44.661087,-26.562433","29.7441,-101.847246",0.0,,
Desktop,macOS,Safari,"88.619209,46.338142","-59.531323,-149.718223",0.0,0.0,0.0
,,Chrome,"5.752061,20.615456","-69.541914,73.395851",0.0,1.0,1.0
Desktop,macOS,Edge,"25.481126,83.45854","88.581892,63.285238",0.0,,0.0
Tablet,Linux,Firefox,"-75.90207,-132.958973","37.524092,101.775521",,0.0,0.0
Desktop,Windows,Edge,"-35.914009,-7.936443","70.022046,-83.617294",0.0,0.0,
Mobile,Linux,Safari,"-34.007868,-103.018274","18.818223,-102.010702",0.0,0.0,0.0
Mobile,Windows,Safari,"76.505348,-168.263808","4.614754,-104.879329",0.0,0.0,0.0
Desktop,Android,Opera,"78.965671,146.607233","-78.479041,-148.217567",0.0,1.0,
,Linux,Chrome,"33.080715,-168.287551","85.734431,-177.833491",0.0,0.0,
Mobile,macOS,,"-49.435999,172.476225","34.229699,139.430715",0.0,1.0,0.0
Tablet,Android,Opera,"73.071066,167.245906","-19.13333,74.921344",0.0,0.0,0.0
Mobile,Linux,Opera,"89.302169,-157.000512","-27.200288,10.427347",0.0,0.0,
,Windows,Firefox,"12.755257,120.28954",,,0.0,0.0
Mobile,Android,Opera,"-32.452386,-23.19886","-41.908507,-141.844116",,0.0,0.0
Desktop,Windows,Chrome,"-38.927043,-166.294031",,0.0,0.0,0.0
Tablet,iOS,Firefox,"-76.911598,-172.280963","85.78795,-124.03869",0.0,0.0,0.0
Mobile,macOS,Safari,"4.904001,42.63231","-82.092472,-130.194391",0.0,0.0,0.0
Tablet,Windows,Safari,"-34.613697,117.413473","84.375453,-64.753574",0.0,0.0,0.0
Tablet,Linux,Opera,"69.842403,-129.69061","-41.908955,84.624211",0.0,,0.0
,iOS,Edge,"-80.653597,-65.022979","-68.278432,-54.33297",0.0,0.0,0.0
Tablet,Android,Chrome,"38.337756,2.672601","-63.933908,170.755372",0.0,0.0,0.0
Mobile,Linux,,"-2.1438,-125.132257","-38.677914,-83.089717",0.0,0.0,0.0
Desktop,Android,Opera,,"24.192501,-174.018125",0.0,0.0,0.0
Desktop,,Chrome,"-28.699121,32.915669","27.636772,-16.612212",0.0,0.0,0.0
Desktop,Linux,,"-79.497198,-157.012467",,,,0.0
Tablet,Windows,Opera,"-13.634281,37.480448","89.817887,121.970149",0.0,0.0,
Mobile,Linux,Edge,"-22.978612,-115.555113","85.349543,153.382084",0.0,1.0,0.0
Mobile,macOS,Safari,"42.472317,-129.584226","57.674713,-59.49199",,0.0,
Mobile,Windows,Chrome,"30.243014,164.424416","41.388502,-39.046304",,0.0,0.0
Desktop,macOS,Safari,,"-12.685198,134.421145",1.0,0.0,1.0
Desktop,Linux,Edge,"61.556724,1.971431","-53.06703,-73.226033",0.0,,0.0
Mobile,Linux,,"76.179963,79.410987","77.490023,71.853988",0.0,0.0,0.0
Tablet,Android,Firefox,"-12.490271,42.258341","-78.318217,-136.219312",0.0,0.0,0.0
,Linux,Edge,"-59.406404,-40.597054","14.318682,107.551786",0.0,1.0,0.0
Mobile,Windows,Edge,"16.896829,32.415066","52.705228,-27.026635",0.0,0.0,
Tablet,macOS,Chrome,,"-43.468326,103.574884",0.0,0.0,0.0
Desktop,iOS,,"-70.982391,-153.483448","79.932263,-20.112945",0.0,0.0,0.0
Desktop,macOS,Chrome,"-63.35627,105.261952","-65.290259,39.502565",0.0,0.0,0.0
Desktop,Android,Chrome,"-78.326326,-98.915228","-77.105697,40.140217",0.0,0.0,0.0
,iOS,Opera,"-44.140319,53.010584",,0.0,0.0,0.0
Desktop,iOS,Opera,"-17.706685,-108.36244","22.588955,-19.178753",0.0,0.0,0.0
Desktop,Linux,Firefox,"-9.083078,66.762488","58.913435,-45.104809",0.0,0.0,1.0
